"area_id","parea_id","amo","sum","total","pages","female","male","ctime","update_time","max_hour","avg_hour"
"28","1","3938","7319","32","1","0","0","24/4/2019 04:00:00",,"0","0"
"190","5","10433","38026","24","1","0","0","24/4/2019 04:00:00",,"0","0"
"199","1","11128","22407","16","1","0","0","24/4/2019 04:00:00",,"0","0"
"27","1","4921","24529","76","2","0","0","24/4/2019 04:00:00","24/4/2019 04:16:24","0","0"
"224","6","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"226","6","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"230","6","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"220","6","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"233","6","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"227","6","3716","4527","7","1","0","0","24/4/2019 04:00:00",,"0","0"
"241","6","11","11","1","1","0","0","24/4/2019 04:00:00",,"0","0"
"247","6","2393","2900","4","1","0","0","24/4/2019 04:00:00",,"0","0"
"219","6","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"232","6","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"237","6","42","64","3","1","0","0","24/4/2019 04:00:00",,"0","0"
"229","6","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"228","6","92","92","1","1","0","0","24/4/2019 04:00:00",,"0","0"
"223","6","4616","4616","1","1","0","0","24/4/2019 04:00:00",,"0","0"
"221","6","5200","7929","6","1","0","0","24/4/2019 04:00:00",,"0","0"
"245","6","127","411","12","1","0","0","24/4/2019 04:00:00",,"0","0"
"243","6","23","106","7","1","0","0","24/4/2019 04:00:00",,"0","0"
"244","6","20","36","2","1","0","0","24/4/2019 04:00:00",,"0","0"
"218","6","10114","16856","9","1","0","0","24/4/2019 04:00:00",,"0","0"
"217","6","121","268","7","1","0","0","24/4/2019 04:00:00",,"0","0"
"216","6","3289","6330","12","1","0","0","24/4/2019 04:00:00",,"0","0"
"242","3","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"236","6","15232","32155","28","1","0","0","24/4/2019 04:00:00",,"0","0"
"98","3","242","463","24","1","0","0","24/4/2019 04:00:00",,"0","0"
"238","3","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"203","3","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"184","3","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"186","3","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"178","3","15","15","1","1","0","0","24/4/2019 04:00:00",,"0","0"
"212","3","30","38","2","1","0","0","24/4/2019 04:00:00",,"0","0"
"174","3","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"215","3","4","4","1","1","0","0","24/4/2019 04:00:00",,"0","0"
"48","3","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"208","3","988","1478","7","1","0","0","24/4/2019 04:00:00",,"0","0"
"182","3","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"206","3","8","8","1","1","0","0","24/4/2019 04:00:00",,"0","0"
"211","3","5","5","1","1","0","0","24/4/2019 04:00:00",,"0","0"
"214","3","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"42","3","9","9","1","1","0","0","24/4/2019 04:00:00",,"0","0"
"155","3","0","0","0","1","0","0","24/4/2019 04:00:00",,"0","0"
"189","3","14","24","2","1","0","0","24/4/2019 04:00:00",,"0","0"
"141","3","29","29","1","1","0","0","24/4/2019 04:00:00",,"0","0"
"39","3","8","8","1","1","0","0","24/4/2019 04:00:00",,"0","0"
"50","3","80","80","1","1","0","0","24/4/2019 04:00:00",,"0","0"
"41","3","761","802","3","1","0","0","24/4/2019 04:00:00",,"0","0"
"253","3","8","8","1","1","0","0","24/4/2019 04:00:00",,"0","0"
"250","3","3810","4313","7","1","0","0","24/4/2019 04:00:00",,"0","0"
"156","3","827","885","3","1","0","0","24/4/2019 04:00:00",,"0","0"
"36","3","1159","1292","5","1","0","0","24/4/2019 04:00:00",,"0","0"
"113","3","1679","1785","9","1","0","0","24/4/2019 04:00:00",,"0","0"
"154","3","1467","1532","7","1","0","0","24/4/2019 04:00:00",,"0","0"
"181","2","825","944","10","1","0","0","24/4/2019 04:00:00",,"0","0"
"114","2","307","604","6","1","0","0","24/4/2019 04:00:00",,"0","0"
"140","3","1900","2345","5","1","0","0","24/4/2019 04:00:00",,"0","0"
"93","2","7269","7320","3","1","0","0","24/4/2019 04:00:00",,"0","0"
"196","2","3687","3829","6","1","0","0","24/4/2019 04:00:00",,"0","0"
"83","2","129","213","8","1","0","0","24/4/2019 04:00:00",,"0","0"
"88","2","3651","6072","12","1","0","0","24/4/2019 04:00:00",,"0","0"
"164","2","11","11","1","1","0","0","24/4/2019 04:00:00",,"0","0"
"102","2","3499","7668","18","1","0","0","24/4/2019 04:00:00",,"0","0"
"84","2","6088","27978","39","1","0","0","24/4/2019 04:00:00",,"0","0"
"82","2","13618","14053","11","1","0","0","24/4/2019 04:00:00",,"0","0"
"89","2","3805","13247","29","1","0","0","24/4/2019 04:00:00",,"0","0"
"115","2","5860","5865","2","1","0","0","24/4/2019 04:00:00",,"0","0"
"78","2","9284","27666","30","1","0","0","24/4/2019 04:00:00",,"0","0"
"91","2","22599","24111","9","1","0","0","24/4/2019 04:00:00",,"0","0"
"239","2","17295","23917","20","1","0","0","24/4/2019 04:00:00",,"0","0"
"92","2","17663","25316","15","1","0","0","24/4/2019 04:00:00",,"0","0"
"80","2","43132","225939","50","2","0","0","24/4/2019 04:00:00","24/4/2019 04:16:31","0","0"
"87","2","7239","23206","37","1","0","0","24/4/2019 04:00:00",,"0","0"
"240","2","22122","53051","25","1","0","0","24/4/2019 04:00:00",,"0","0"
"86","2","52908","260274","164","4","0","0","24/4/2019 05:00:00","24/4/2019 05:16:08","0","0"
"154","3","1735","1814","7","1","0","0","24/4/2019 05:00:00",,"0","0"
"40","3","51","104","4","1","0","0","24/4/2019 05:00:00",,"0","0"
"113","3","1470","1541","7","1","0","0","24/4/2019 05:00:00",,"0","0"
"153","3","23599","62651","19","1","0","0","24/4/2019 05:00:00",,"0","0"
"253","3","9","9","1","1","0","0","24/4/2019 05:00:00",,"0","0"
"37","3","1266","1381","10","1","0","0","24/4/2019 05:00:00",,"0","0"
"163","3","12755","44787","15","1","0","0","24/4/2019 05:00:00",,"0","0"
"140","3","2656","4884","5","1","0","0","24/4/2019 05:00:00",,"0","0"
"36","3","791","964","6","1","0","0","24/4/2019 05:00:00",,"0","0"
"96","4","3459","9495","10","1","0","0","24/4/2019 05:00:00",,"0","0"
"156","3","724","799","3","1","0","0","24/4/2019 05:00:00",,"0","0"
"250","3","21496","25295","5","1","0","0","24/4/2019 05:00:00",,"0","0"
"35","3","40065","160282","67","2","0","0","24/4/2019 05:00:00","24/4/2019 05:16:11","0","0"
"107","2","8895","21203","77","2","0","0","24/4/2019 05:00:00","24/4/2019 05:16:12","0","0"
"252","2","333","333","1","1","0","0","24/4/2019 05:00:00",,"0","0"
"251","2","2365","2403","3","1","0","0","24/4/2019 05:00:00",,"0","0"
"51","4","3519","7406","16","1","0","0","24/4/2019 05:00:00",,"0","0"
"94","4","3494","6710","9","1","0","0","24/4/2019 05:00:00",,"0","0"
"95","4","1957","2032","2","1","0","0","24/4/2019 05:00:00",,"0","0"
"193","5","204","262","6","1","0","0","24/4/2019 05:00:00",,"0","0"
"192","5","9015","35201","42","1","0","0","24/4/2019 05:00:00",,"0","0"
"190","5","16117","61751","23","1","0","0","24/4/2019 05:00:00",,"0","0"
"143","1","3738","3760","3","1","0","0","24/4/2019 05:00:00",,"0","0"
"33","1","18216","313997","299","6","0","0","24/4/2019 05:00:00","24/4/2019 05:16:21","0","0"
"145","1","7107","19919","14","1","0","0","24/4/2019 05:00:00",,"0","0"
"199","1","2784","11314","16","1","0","0","24/4/2019 05:00:00",,"0","0"
"136","1","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"123","1","3569","4626","7","1","0","0","24/4/2019 05:00:00",,"0","0"
"224","6","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"25","1","513","520","2","1","0","0","24/4/2019 05:00:00",,"0","0"
"21","1","840","1304","5","1","0","0","24/4/2019 05:00:00",,"0","0"
"220","6","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"225","6","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"230","6","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"27","1","10359","48145","84","2","0","0","24/4/2019 05:00:00","24/4/2019 05:16:19","0","0"
"235","6","13512","31767","56","2","0","0","24/4/2019 05:00:00","24/4/2019 05:16:20","0","0"
"28","1","3405","6719","33","1","0","0","24/4/2019 05:00:00",,"0","0"
"226","6","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"246","6","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"247","6","2256","2819","4","1","0","0","24/4/2019 05:00:00",,"0","0"
"207","1","2936","2936","1","1","0","0","24/4/2019 05:00:00",,"0","0"
"222","6","27","27","1","1","0","0","24/4/2019 05:00:00",,"0","0"
"34","1","15087","41957","98","2","0","0","24/4/2019 05:00:00","24/4/2019 05:16:23","0","0"
"229","6","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"232","6","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"241","6","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"227","6","4283","7971","4","1","0","0","24/4/2019 05:00:00",,"0","0"
"219","6","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"228","6","48","48","1","1","0","0","24/4/2019 05:00:00",,"0","0"
"223","6","6977","6977","1","1","0","0","24/4/2019 05:00:00",,"0","0"
"233","6","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"218","6","15720","23511","7","1","0","0","24/4/2019 05:00:00",,"0","0"
"221","6","1904","2579","3","1","0","0","24/4/2019 05:00:00",,"0","0"
"237","6","18","24","2","1","0","0","24/4/2019 05:00:00",,"0","0"
"242","3","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"217","6","137","292","10","1","0","0","24/4/2019 05:00:00",,"0","0"
"216","6","2828","3236","8","1","0","0","24/4/2019 05:00:00",,"0","0"
"238","3","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"215","3","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"98","3","1171","1594","20","1","0","0","24/4/2019 05:00:00",,"0","0"
"236","6","6739","12184","20","1","0","0","24/4/2019 05:00:00",,"0","0"
"186","3","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"245","6","297","508","11","1","0","0","24/4/2019 05:00:00",,"0","0"
"244","6","11","11","1","1","0","0","24/4/2019 05:00:00",,"0","0"
"212","3","33","41","2","1","0","0","24/4/2019 05:00:00",,"0","0"
"243","6","22","84","6","1","0","0","24/4/2019 05:00:00",,"0","0"
"203","3","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"208","3","175","231","6","1","0","0","24/4/2019 05:00:00",,"0","0"
"211","3","6","6","1","1","0","0","24/4/2019 05:00:00",,"0","0"
"178","3","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"184","3","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"41","3","660","698","3","1","0","0","24/4/2019 05:00:00",,"0","0"
"48","3","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"42","3","8","8","1","1","0","0","24/4/2019 05:00:00",,"0","0"
"182","3","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"174","3","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"141","3","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"206","3","9","17","2","1","0","0","24/4/2019 05:00:00",,"0","0"
"39","3","12","12","1","1","0","0","24/4/2019 05:00:00",,"0","0"
"214","3","31","31","1","1","0","0","24/4/2019 05:00:00",,"0","0"
"155","3","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"249","2","2178","2273","7","1","0","0","24/4/2019 05:00:00",,"0","0"
"50","3","74","74","1","1","0","0","24/4/2019 05:00:00",,"0","0"
"248","2","130","141","3","1","0","0","24/4/2019 05:00:00",,"0","0"
"189","3","16","23","2","1","0","0","24/4/2019 05:00:00",,"0","0"
"173","2","0","0","0","1","0","0","24/4/2019 05:00:00",,"0","0"
"176","2","467","823","7","1","0","0","24/4/2019 05:00:00",,"0","0"
"166","2","23","31","2","1","0","0","24/4/2019 05:00:00",,"0","0"
"81","2","98","104","2","1","0","0","24/4/2019 05:00:00",,"0","0"
"112","2","14","14","1","1","0","0","24/4/2019 05:00:00",,"0","0"
"181","2","732","826","8","1","0","0","24/4/2019 05:00:00",,"0","0"
"114","2","290","321","2","1","0","0","24/4/2019 05:00:00",,"0","0"
"93","2","8166","8171","2","1","0","0","24/4/2019 05:00:00",,"0","0"
"83","2","411","480","8","1","0","0","24/4/2019 05:00:00",,"0","0"
"164","2","10","10","1","1","0","0","24/4/2019 05:00:00",,"0","0"
"102","2","2415","3404","15","1","0","0","24/4/2019 05:00:00",,"0","0"
"196","2","298","333","4","1","0","0","24/4/2019 05:00:00",,"0","0"
"115","2","3632","3637","2","1","0","0","24/4/2019 05:00:00",,"0","0"
"82","2","12873","13021","10","1","0","0","24/4/2019 05:00:00",,"0","0"
"89","2","5448","15323","20","1","0","0","24/4/2019 05:00:00",,"0","0"
"88","2","4424","4604","8","1","0","0","24/4/2019 05:00:00",,"0","0"
"84","2","6118","25358","30","1","0","0","24/4/2019 05:00:00",,"0","0"
"78","2","7157","18337","24","1","0","0","24/4/2019 05:00:00",,"0","0"
"91","2","15856","17713","8","1","0","0","24/4/2019 05:00:00",,"0","0"
"87","2","4500","12574","29","1","0","0","24/4/2019 05:00:00",,"0","0"
"239","2","16450","22550","15","1","0","0","24/4/2019 05:00:00",,"0","0"
"92","2","186","283","9","1","0","0","24/4/2019 05:00:00",,"0","0"
"240","2","34955","83689","25","1","0","0","24/4/2019 05:00:00",,"0","0"
"80","2","48496","138275","49","1","0","0","24/4/2019 05:00:00",,"0","0"
"86","2","54446","266863","127","3","0","0","24/4/2019 06:00:00","24/4/2019 06:16:07","0","0"
"155","3","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"182","3","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"141","3","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"189","3","16","22","2","1","0","0","24/4/2019 06:00:00",,"0","0"
"250","3","28828","33711","5","1","0","0","24/4/2019 06:00:00",,"0","0"
"39","3","10","10","1","1","0","0","24/4/2019 06:00:00",,"0","0"
"50","3","128","128","1","1","0","0","24/4/2019 06:00:00",,"0","0"
"214","3","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"253","3","10","11","2","1","0","0","24/4/2019 06:00:00",,"0","0"
"36","3","17","38","4","1","0","0","24/4/2019 06:00:00",,"0","0"
"156","3","818","853","4","1","0","0","24/4/2019 06:00:00",,"0","0"
"96","4","3486","8959","10","1","0","0","24/4/2019 06:00:00",,"0","0"
"154","3","1781","1839","7","1","0","0","24/4/2019 06:00:00",,"0","0"
"113","3","28","63","5","1","0","0","24/4/2019 06:00:00",,"0","0"
"140","3","2636","4475","6","1","0","0","24/4/2019 06:00:00",,"0","0"
"40","3","328","336","3","1","0","0","24/4/2019 06:00:00",,"0","0"
"193","5","6760","6920","4","1","0","0","24/4/2019 06:00:00",,"0","0"
"51","4","2420","4029","18","1","0","0","24/4/2019 06:00:00",,"0","0"
"95","4","4881","4955","3","1","0","0","24/4/2019 06:00:00",,"0","0"
"94","4","4816","9347","11","1","0","0","24/4/2019 06:00:00",,"0","0"
"192","5","9995","34302","37","1","0","0","24/4/2019 06:00:00",,"0","0"
"190","5","9908","32874","19","1","0","0","24/4/2019 06:00:00",,"0","0"
"136","1","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"28","1","2357","5266","33","1","0","0","24/4/2019 06:00:00",,"0","0"
"123","1","9155","10258","6","1","0","0","24/4/2019 06:00:00",,"0","0"
"199","1","24380","36437","19","1","0","0","24/4/2019 06:00:00",,"0","0"
"27","1","10133","56499","99","2","0","0","24/4/2019 06:00:00","24/4/2019 06:16:12","0","0"
"33","1","18100","326456","293","6","0","0","24/4/2019 06:00:00","24/4/2019 06:16:19","0","0"
"246","6","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"207","1","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"145","1","6671","12219","13","1","0","0","24/4/2019 06:00:00",,"0","0"
"21","1","2705","3142","4","1","0","0","24/4/2019 06:00:00",,"0","0"
"34","1","5511","27922","98","2","0","0","24/4/2019 06:00:00","24/4/2019 06:16:14","0","0"
"224","6","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"143","1","3396","3434","4","1","0","0","24/4/2019 06:00:00",,"0","0"
"225","6","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"220","6","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"222","6","37","37","1","1","0","0","24/4/2019 06:00:00",,"0","0"
"223","6","8672","8672","1","1","0","0","24/4/2019 06:00:00",,"0","0"
"25","1","433","438","2","1","0","0","24/4/2019 06:00:00",,"0","0"
"226","6","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"230","6","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"247","6","655","810","4","1","0","0","24/4/2019 06:00:00",,"0","0"
"235","6","9314","20031","45","1","0","0","24/4/2019 06:00:00",,"0","0"
"233","6","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"227","6","1165","1205","4","1","0","0","24/4/2019 06:00:00",,"0","0"
"245","6","70","160","6","1","0","0","24/4/2019 06:00:00",,"0","0"
"229","6","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"237","6","26","51","4","1","0","0","24/4/2019 06:00:00",,"0","0"
"232","6","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"219","6","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"221","6","2796","3444","3","1","0","0","24/4/2019 06:00:00",,"0","0"
"228","6","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"243","6","20","70","6","1","0","0","24/4/2019 06:00:00",,"0","0"
"218","6","8892","8959","5","1","0","0","24/4/2019 06:00:00",,"0","0"
"244","6","14","25","2","1","0","0","24/4/2019 06:00:00",,"0","0"
"203","3","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"238","3","1369","1376","2","1","0","0","24/4/2019 06:00:00",,"0","0"
"212","3","49","49","1","1","0","0","24/4/2019 06:00:00",,"0","0"
"98","3","266","412","17","1","0","0","24/4/2019 06:00:00",,"0","0"
"217","6","244","347","5","1","0","0","24/4/2019 06:00:00",,"0","0"
"215","3","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"236","6","4897","5331","18","1","0","0","24/4/2019 06:00:00",,"0","0"
"216","6","2891","3454","6","1","0","0","24/4/2019 06:00:00",,"0","0"
"241","6","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"242","3","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"186","3","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"211","3","6","6","1","1","0","0","24/4/2019 06:00:00",,"0","0"
"208","3","112","228","6","1","0","0","24/4/2019 06:00:00",,"0","0"
"206","3","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"42","3","8","8","1","1","0","0","24/4/2019 06:00:00",,"0","0"
"184","3","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"174","3","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"178","3","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"48","3","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"41","3","260","311","3","1","0","0","24/4/2019 06:00:00",,"0","0"
"37","3","4184","4274","9","1","0","0","24/4/2019 06:00:00",,"0","0"
"153","3","23901","26259","17","1","0","0","24/4/2019 06:00:00",,"0","0"
"163","3","13676","54455","18","1","0","0","24/4/2019 06:00:00",,"0","0"
"251","2","2282","2371","3","1","0","0","24/4/2019 06:00:00",,"0","0"
"249","2","207","239","4","1","0","0","24/4/2019 06:00:00",,"0","0"
"107","2","55885","84332","71","2","0","0","24/4/2019 06:00:00","24/4/2019 06:16:22","0","0"
"248","2","26","51","4","1","0","0","24/4/2019 06:00:00",,"0","0"
"176","2","361","567","7","1","0","0","24/4/2019 06:00:00",,"0","0"
"173","2","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"252","2","225","239","3","1","0","0","24/4/2019 06:00:00",,"0","0"
"112","2","51","51","1","1","0","0","24/4/2019 06:00:00",,"0","0"
"81","2","112","117","2","1","0","0","24/4/2019 06:00:00",,"0","0"
"35","3","49776","186867","47","1","0","0","24/4/2019 06:00:00",,"0","0"
"166","2","12","12","1","1","0","0","24/4/2019 06:00:00",,"0","0"
"114","2","234","234","1","1","0","0","24/4/2019 06:00:00",,"0","0"
"181","2","812","910","8","1","0","0","24/4/2019 06:00:00",,"0","0"
"164","2","0","0","0","1","0","0","24/4/2019 06:00:00",,"0","0"
"93","2","8883","8912","4","1","0","0","24/4/2019 06:00:00",,"0","0"
"102","2","2511","3459","16","1","0","0","24/4/2019 06:00:00",,"0","0"
"115","2","4227","4244","3","1","0","0","24/4/2019 06:00:00",,"0","0"
"196","2","21","27","2","1","0","0","24/4/2019 06:00:00",,"0","0"
"83","2","681","754","8","1","0","0","24/4/2019 06:00:00",,"0","0"
"82","2","12303","12529","7","1","0","0","24/4/2019 06:00:00",,"0","0"
"88","2","5050","5422","6","1","0","0","24/4/2019 06:00:00",,"0","0"
"91","2","16186","17500","9","1","0","0","24/4/2019 06:00:00",,"0","0"
"84","2","2850","9745","22","1","0","0","24/4/2019 06:00:00",,"0","0"
"78","2","6908","15491","24","1","0","0","24/4/2019 06:00:00",,"0","0"
"89","2","4817","12113","17","1","0","0","24/4/2019 06:00:00",,"0","0"
"239","2","6263","14714","17","1","0","0","24/4/2019 06:00:00",,"0","0"
"92","2","811","1120","9","1","0","0","24/4/2019 06:00:00",,"0","0"
"87","2","6967","16346","26","1","0","0","24/4/2019 06:00:00",,"0","0"
"240","2","35304","73868","22","1","0","0","24/4/2019 06:00:00",,"0","0"
"80","2","49680","94507","43","1","0","0","24/4/2019 06:00:00",,"0","0"
"156","3","845","1427","5","1","0","0","24/4/2019 07:00:00",,"0","0"
"154","3","1503","1531","5","1","0","0","24/4/2019 07:00:00",,"0","0"
"37","3","69","171","7","1","0","0","24/4/2019 07:00:00",,"0","0"
"86","2","63987","196522","108","3","0","0","24/4/2019 07:00:00","24/4/2019 07:16:08","0","0"
"40","3","52","71","4","1","0","0","24/4/2019 07:00:00",,"0","0"
"153","3","12863","21594","18","1","0","0","24/4/2019 07:00:00",,"0","0"
"113","3","41","103","5","1","0","0","24/4/2019 07:00:00",,"0","0"
"163","3","9268","32376","20","1","0","0","24/4/2019 07:00:00",,"0","0"
"95","4","2399","2440","2","1","0","0","24/4/2019 07:00:00",,"0","0"
"36","3","10","10","1","1","0","0","24/4/2019 07:00:00",,"0","0"
"96","4","3158","9109","11","1","0","0","24/4/2019 07:00:00",,"0","0"
"252","2","115","146","4","1","0","0","24/4/2019 07:00:00",,"0","0"
"107","2","10963","29485","75","2","0","0","24/4/2019 07:00:00","24/4/2019 07:16:08","0","0"
"248","2","383","421","5","1","0","0","24/4/2019 07:00:00",,"0","0"
"228","6","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"251","2","144","144","1","1","0","0","24/4/2019 07:00:00",,"0","0"
"249","2","343","367","3","1","0","0","24/4/2019 07:00:00",,"0","0"
"140","3","1400","1441","4","1","0","0","24/4/2019 07:00:00",,"0","0"
"51","4","2466","3767","15","1","0","0","24/4/2019 07:00:00",,"0","0"
"35","3","53878","197159","48","1","0","0","24/4/2019 07:00:00",,"0","0"
"192","5","7582","21714","38","1","0","0","24/4/2019 07:00:00",,"0","0"
"193","5","8080","8199","4","1","0","0","24/4/2019 07:00:00",,"0","0"
"94","4","3240","6918","11","1","0","0","24/4/2019 07:00:00",,"0","0"
"190","5","7161","19390","15","1","0","0","24/4/2019 07:00:00",,"0","0"
"136","1","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"199","1","68510","73594","13","1","0","0","24/4/2019 07:00:00",,"0","0"
"25","1","308","312","2","1","0","0","24/4/2019 07:00:00",,"0","0"
"34","1","9445","38301","94","2","0","0","24/4/2019 07:00:00","24/4/2019 07:16:09","0","0"
"123","1","9133","10433","8","1","0","0","24/4/2019 07:00:00",,"0","0"
"224","6","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"21","1","6204","6852","5","1","0","0","24/4/2019 07:00:00",,"0","0"
"222","6","182","182","1","1","0","0","24/4/2019 07:00:00",,"0","0"
"28","1","2773","7155","35","1","0","0","24/4/2019 07:00:00",,"0","0"
"225","6","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"33","1","20935","352139","291","6","0","0","24/4/2019 07:00:00","24/4/2019 07:16:11","0","0"
"143","1","1115","1146","4","1","0","0","24/4/2019 07:00:00",,"0","0"
"220","6","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"226","6","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"230","6","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"207","1","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"145","1","3561","10524","11","1","0","0","24/4/2019 07:00:00",,"0","0"
"247","6","434","459","2","1","0","0","24/4/2019 07:00:00",,"0","0"
"246","6","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"235","6","9657","45292","45","1","0","0","24/4/2019 07:00:00",,"0","0"
"223","6","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"27","1","12362","62834","131","3","0","0","24/4/2019 07:00:00","24/4/2019 07:16:11","0","0"
"227","6","33","81","3","1","0","0","24/4/2019 07:00:00",,"0","0"
"232","6","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"241","6","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"219","6","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"216","6","2727","2958","7","1","0","0","24/4/2019 07:00:00",,"0","0"
"218","6","8986","9143","5","1","0","0","24/4/2019 07:00:00",,"0","0"
"221","6","625","640","3","1","0","0","24/4/2019 07:00:00",,"0","0"
"243","6","29","51","4","1","0","0","24/4/2019 07:00:00",,"0","0"
"233","6","452","452","1","1","0","0","24/4/2019 07:00:00",,"0","0"
"244","6","33","51","3","1","0","0","24/4/2019 07:00:00",,"0","0"
"229","6","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"217","6","204","403","6","1","0","0","24/4/2019 07:00:00",,"0","0"
"238","3","1669","1682","2","1","0","0","24/4/2019 07:00:00",,"0","0"
"242","3","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"237","6","30","67","4","1","0","0","24/4/2019 07:00:00",,"0","0"
"245","6","634","838","7","1","0","0","24/4/2019 07:00:00",,"0","0"
"208","3","106","189","4","1","0","0","24/4/2019 07:00:00",,"0","0"
"203","3","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"211","3","6","6","1","1","0","0","24/4/2019 07:00:00",,"0","0"
"186","3","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"212","3","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
"215","3","0","0","0","1","0","0","24/4/2019 07:00:00",,"0","0"
